"hotel_url","check_in","group_adults","review_count","no_rooms","star_rating","place","address","review_score_breaks","check_out","hotel_name","review_score"
"https://www.booking.com/hotel/sg/panpacificsingapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2508601_95148871_0_2_0;all_sr_blocks=2508601_95148871_0_2_0;room1=A%2CA;hpos=1;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X1;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","4673","1","5 stars","Singapore","7 Raffles Boulevard, Marina Square, Marina Bay, 039595 Singapore, Singapore","[{'Cleanliness': '9.2'}, {'Comfort': '9.2'}, {'Location': '9.2'}, {'Facilities': '9'}, {'Staff': '8.9'}, {'Value for money': '7.9'}, {'Free WiFi': '8.8'}]","12/5/2017","Pan Pacific Singapore","8.9"
"https://www.booking.com/hotel/sg/capella-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=4272505_91900956_0_1_0;all_sr_blocks=4272505_91900956_0_1_0;room1=A%2CA;hpos=2;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X2;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","612","1","5 stars","Singapore","1 The Knolls Sentosa Island, Sentosa Island, 098297 Singapore, Singapore","[{'Cleanliness': '9.1'}, {'Comfort': '9.4'}, {'Location': '8.8'}, {'Facilities': '9.1'}, {'Staff': '9'}, {'Value for money': '7.8'}, {'Free WiFi': '9.3'}]","12/5/2017","Capella Singapore","8.9"
"https://www.booking.com/hotel/sg/treetops-executive-residences.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=3;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X3;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl","11/5/2017","2","327","1","5 stars","Singapore","7 Orange Grove Road, Orchard, 258355 Singapore, Singapore","[{'Cleanliness': '9.2'}, {'Comfort': '9.3'}, {'Location': '9.3'}, {'Facilities': '8.9'}, {'Staff': '8.9'}, {'Value for money': '8.4'}, {'Free WiFi': '8.9'}]","12/5/2017","Treetops Executive Residences","9"
"https://www.booking.com/hotel/sg/park-regis-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=26270407_91469265_0_2_0;all_sr_blocks=26270407_91469265_0_2_0;room1=A%2CA;hpos=4;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X4;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","2760","1","4 stars","Singapore","23 Merchant Road, Clarke Quay, 058268 Singapore, Singapore","[{'Cleanliness': '8.9'}, {'Comfort': '8.5'}, {'Location': '9.1'}, {'Facilities': '8.5'}, {'Staff': '9'}, {'Value for money': '7.8'}, {'Free WiFi': '8.8'}]","12/5/2017","Park Regis Singapore","8.6"
"https://www.booking.com/hotel/sg/parkroyal-on-beach-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2513501_95148952_0_2_0;all_sr_blocks=2513501_95148952_0_2_0;room1=A%2CA;hpos=5;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X5;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","2905","1","4 stars","Singapore","7500A Beach Road, The Plaza, 199591 Singapore, Singapore","[{'Cleanliness': '8.5'}, {'Comfort': '8.5'}, {'Location': '8.3'}, {'Facilities': '8.3'}, {'Staff': '8.3'}, {'Value for money': '7.6'}, {'Free WiFi': '8.6'}]","12/5/2017","PARKROYAL on Beach Road","8.3"
"https://www.booking.com/hotel/sg/rendezvous.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2500209_95148797_0_2_0;all_sr_blocks=2500209_95148797_0_2_0;room1=A%2CA;hpos=6;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X6;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","2006","1","4 stars","Singapore","9 Bras Basah Road, 189559 Singapore, Singapore","[{'Cleanliness': '8.6'}, {'Comfort': '8.5'}, {'Location': '9'}, {'Facilities': '8.2'}, {'Staff': '8.7'}, {'Value for money': '7.8'}, {'Free WiFi': '8.2'}]","12/5/2017","Rendezvous Hotel Singapore by Far East Hospitality","8.5"
"https://www.booking.com/hotel/sg/mandarin.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2502801_94239763_2_2_0;all_sr_blocks=2502801_94239763_2_2_0;room1=A%2CA;hpos=7;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X7;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl","11/5/2017","2","5941","1","5 stars","Singapore","333 Orchard Road, Orchard, 238867 Singapore, Singapore","[{'Cleanliness': '8.5'}, {'Comfort': '8.4'}, {'Location': '9.2'}, {'Facilities': '8.1'}, {'Staff': '8.3'}, {'Value for money': '7.4'}, {'Free WiFi': '8.4'}]","12/5/2017","Mandarin Orchard Singapore","8.3"
"https://www.booking.com/hotel/sg/pan-pacific-orchard.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2504702_95148833_0_2_0;all_sr_blocks=2504702_95148833_0_2_0;room1=A%2CA;hpos=8;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X8;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl","11/5/2017","2","1134","1","5 stars","Singapore","10 Claymore Road, Orchard, 229540 Singapore, Singapore","[{'Cleanliness': '8.7'}, {'Comfort': '8.8'}, {'Location': '8.4'}, {'Facilities': '8.4'}, {'Staff': '8.6'}, {'Value for money': '7.8'}, {'Free WiFi': '8.9'}]","12/5/2017","Pan Pacific Orchard","8.5"
"https://www.booking.com/hotel/sg/m-social-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=170489701_90020856_0_2_0;all_sr_blocks=170489701_90020856_0_2_0;room1=A%2CA;hpos=9;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X9;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","818","1","4 stars","Singapore","90 Robertson Quay Singapore, Robertson Quay, 238259 Singapore, Singapore","[{'Cleanliness': '8.9'}, {'Comfort': '8.4'}, {'Location': '7.8'}, {'Facilities': '8.1'}, {'Staff': '8.5'}, {'Value for money': '7.6'}, {'Free WiFi': '8.8'}]","12/5/2017","M Social Singapore","8.2"
"https://www.booking.com/hotel/sg/somerset-liang-court.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=10;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X10;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","491","1","4 stars","Singapore","177B River Valley Road, Clarke Quay, 179032 Singapore, Singapore","[{'Cleanliness': '8.5'}, {'Comfort': '8.6'}, {'Location': '9'}, {'Facilities': '8.2'}, {'Staff': '8.7'}, {'Value for money': '7.9'}, {'Free WiFi': '9'}]","12/5/2017","Somerset Liang Court Singapore","8.5"
"https://www.booking.com/hotel/sg/changi-village-a-far-east.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2511901_95148934_0_2_0;all_sr_blocks=2511901_95148934_0_2_0;room1=A%2CA;hpos=11;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X11;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","2818","1","4 stars","Singapore","1 Netheravon Road, 508502 Singapore, Singapore","[{'Cleanliness': '8.3'}, {'Comfort': '8.4'}, {'Location': '8'}, {'Facilities': '8.1'}, {'Staff': '8.6'}, {'Value for money': '7.8'}, {'Free WiFi': '8.2'}]","12/5/2017","Village Hotel Changi by Far East Hospitality","8.2"
"https://www.booking.com/hotel/sg/the-east-village.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=35954901_91320059_0_2_0;all_sr_blocks=35954901_91320059_0_2_0;room1=A%2CA;hpos=12;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X12;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","2223","1","4 stars","Singapore","25 Marine Parade, Katong, 449536 Singapore, Singapore","[{'Cleanliness': '9'}, {'Comfort': '8.9'}, {'Location': '8.1'}, {'Facilities': '8.6'}, {'Staff': '8.9'}, {'Value for money': '8.3'}, {'Free WiFi': '8.8'}]","12/5/2017","Village Hotel Katong by Far East Hospitality","8.6"
"https://www.booking.com/hotel/sg/fraser-place-robertson-walk-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=40035401_94457002_0_0_0;all_sr_blocks=40035401_94457002_0_0_0;room1=A%2CA;hpos=13;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X13;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","840","1","5 stars","Singapore","11 Unity Street, Robertson Quay, 237995 Singapore, Singapore","[{'Cleanliness': '8.7'}, {'Comfort': '9'}, {'Location': '8.8'}, {'Facilities': '8.4'}, {'Staff': '8.9'}, {'Value for money': '8.1'}, {'Free WiFi': '8.5'}]","12/5/2017","Fraser Place Robertson Walk Singapore","8.7"
"https://www.booking.com/hotel/sg/parkroyal-on-pickering.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=44340203_94467230_0_2_0;all_sr_blocks=44340203_94467230_0_2_0;room1=A%2CA;hpos=14;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X14;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","4617","1","5 stars","Singapore","3 Upper Pickering Street, 058289 Singapore, Singapore","[{'Cleanliness': '9.3'}, {'Comfort': '9.3'}, {'Location': '9.3'}, {'Facilities': '9.1'}, {'Staff': '9'}, {'Value for money': '8.1'}, {'Free WiFi': '9.1'}]","12/5/2017","Parkroyal on Pickering","9"
"https://www.booking.com/hotel/sg/grand-park-orchard.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=25150501_91299508_0_2_0;all_sr_blocks=25150501_91299508_0_2_0;room1=A%2CA;hpos=15;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X15;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl","11/5/2017","2","1522","1","5 stars","Singapore","270 Orchard Road, Orchard, 238857 Singapore, Singapore","[{'Cleanliness': '7.9'}, {'Comfort': '7.8'}, {'Location': '9.1'}, {'Facilities': '7.6'}, {'Staff': '7.9'}, {'Value for money': '6.9'}, {'Free WiFi': '7.7'}]","12/5/2017","Grand Park Orchard","7.9"
"https://www.booking.com/hotel/sg/grand-hyatt-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=26845315_97377908_2_2_0;all_sr_blocks=26845315_97377908_2_2_0;room1=A%2CA;hpos=16;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X16;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl","11/5/2017","2","766","1","5 stars","Singapore","10 Scotts Road, Orchard, 228211 Singapore, Singapore","[{'Cleanliness': '8.6'}, {'Comfort': '8.5'}, {'Location': '9.2'}, {'Facilities': '8.4'}, {'Staff': '8.6'}, {'Value for money': '7.1'}, {'Free WiFi': '9'}]","12/5/2017","Grand Hyatt Singapore","8.4"
"https://www.booking.com/hotel/sg/pan-pacific-serviced-suites-beach-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=17;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X17;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","1808","1","5 stars","Singapore","7500B Beach Road, 199592 Singapore, Singapore","[{'Cleanliness': '9.4'}, {'Comfort': '9.4'}, {'Location': '8.7'}, {'Facilities': '9'}, {'Staff': '9'}, {'Value for money': '8.4'}, {'Free WiFi': '9.4'}]","12/5/2017","Pan Pacific Serviced Suites Beach Road","9"
"https://www.booking.com/hotel/sg/merchantcourtsingapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2508210_91891059_2_2_0;all_sr_blocks=2508210_91891059_2_2_0;room1=A%2CA;hpos=18;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X18;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","2874","1","5 stars","Singapore","20 Merchant Road, Clarke Quay, 058281 Singapore, Singapore","[{'Cleanliness': '9'}, {'Comfort': '8.7'}, {'Location': '9.3'}, {'Facilities': '8.4'}, {'Staff': '8.9'}, {'Value for money': '7.8'}, {'Free WiFi': '8.8'}]","12/5/2017","Swissotel Merchant Court Singapore","8.7"
"https://www.booking.com/hotel/sg/peninsula-excelsior.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2509502_95148897_2_2_0;all_sr_blocks=2509502_95148897_2_2_0;room1=A%2CA;hpos=19;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X19;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","5284","1","4 stars","Singapore","5 Coleman Street, City Hall, 179805 Singapore, Singapore","[{'Cleanliness': '7.6'}, {'Comfort': '7.7'}, {'Location': '8.8'}, {'Facilities': '7.5'}, {'Staff': '7.7'}, {'Value for money': '7.3'}, {'Free WiFi': '7.9'}]","12/5/2017","Peninsula Excelsior Hotel","7.8"
"https://www.booking.com/hotel/sg/royal-plaza-on-scotts.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2508923_100332642_0_2_0;all_sr_blocks=2508923_100332642_0_2_0;room1=A%2CA;hpos=20;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X20;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl","11/5/2017","2","4597","1","5 stars","Singapore","25 Scotts Road, Orchard, 228220 Singapore, Singapore","[{'Cleanliness': '8.6'}, {'Comfort': '8.5'}, {'Location': '9.2'}, {'Facilities': '8.1'}, {'Staff': '8.6'}, {'Value for money': '7.7'}, {'Free WiFi': '9'}]","12/5/2017","Royal Plaza on Scotts","8.5"
"https://www.booking.com/hotel/sg/orchard-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2512701_95148949_0_2_0;all_sr_blocks=2512701_95148949_0_2_0;room1=A%2CA;hpos=21;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X21;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl","11/5/2017","2","3565","1","5 stars","Singapore","442 Orchard Road, Orchard, 238879  Singapore, Singapore","[{'Cleanliness': '8.1'}, {'Comfort': '8'}, {'Location': '8.4'}, {'Facilities': '7.8'}, {'Staff': '8.1'}, {'Value for money': '7.3'}, {'Free WiFi': '8.3'}]","12/5/2017","Orchard Hotel Singapore","7.9"
"https://www.booking.com/hotel/sg/fairmont-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2628802_100269279_2_2_0;all_sr_blocks=2628802_100269279_2_2_0;room1=A%2CA;hpos=22;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X22;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","2900","1","5 stars","Singapore","80 Bras Basah Road, City Hall, 189560  Singapore, Singapore","[{'Cleanliness': '9.2'}, {'Comfort': '9.3'}, {'Location': '9.5'}, {'Facilities': '8.9'}, {'Staff': '9.2'}, {'Value for money': '8'}]","12/5/2017","Fairmont Singapore","9"
"https://www.booking.com/hotel/sg/crowne-plaza-changi-airport.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2514715_94238646_0_41_0;all_sr_blocks=2514715_94238646_0_41_0;room1=A%2CA;hpos=23;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X23;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","3937","1","5 stars","Singapore","75 Airport Boulevard (Terminal 3), 819664 Singapore, Singapore","[{'Cleanliness': '9.2'}, {'Comfort': '9.1'}, {'Location': '9.3'}, {'Facilities': '8.9'}, {'Staff': '8.6'}, {'Value for money': '7.7'}, {'Free WiFi': '9'}]","12/5/2017","Crowne Plaza Changi Airport","8.8"
"https://www.booking.com/hotel/sg/fraser-suites-river-valley-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=24;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X24;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","365","1","5 stars","Singapore","491A River Valley Road, 248372 Singapore, Singapore","[{'Cleanliness': '8.7'}, {'Comfort': '9.1'}, {'Location': '8.3'}, {'Facilities': '8.8'}, {'Staff': '8.9'}, {'Value for money': '8.1'}, {'Free WiFi': '8.9'}]","12/5/2017","Fraser Suites Singapore","8.7"
"https://www.booking.com/hotel/sg/oasia-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=29697601_91309112_0_2_0;all_sr_blocks=29697601_91309112_0_2_0;room1=A%2CA;hpos=25;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X25;from=searchresults;highlight_room=#hotelTmpl","11/5/2017","2","2057","1","4 stars","Singapore","8 Sinaran Drive (Novena) , Novena, 307470 Singapore, Singapore","[{'Cleanliness': '8.7'}, {'Comfort': '8.6'}, {'Location': '8.8'}, {'Facilities': '8.4'}, {'Staff': '8.6'}, {'Value for money': '7.9'}, {'Free WiFi': '8.3'}]","12/5/2017","Oasia Hotel Novena, Singapore by Far East Hospitality","8.5"
"https://www.booking.com/hotel/sg/holiday-inn-express-singapore-orchard-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=57124103_98356994_0_1_0;all_sr_blocks=57124103_98356994_0_1_0;room1=A%2CA;hpos=26;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X26;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl","11/5/2017","2","2389","1","3 stars","Singapore","20 Bideford Road, Orchard, 229921 Singapore, Singapore","[{'Cleanliness': '8.6'}, {'Comfort': '8.3'}, {'Location': '9.2'}, {'Facilities': '7.9'}, {'Staff': '8.4'}, {'Value for money': '7.7'}, {'Free WiFi': '8.6'}]","12/5/2017","Holiday Inn Express Singapore Orchard Road","8.4"
